,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,score,user score,developer,players,critics,users
3761,Curious George,PS2,2006.0,Action,Namco Bandai Games,0.06,0.05,0.0,0.02,0.12,53,7.7,MonkeyBarGames,1 Player,13,6
3762,Zathura,PS2,2005.0,Adventure,Take-Two Interactive,0.06,0.05,0.0,0.02,0.12,43,2.0,HighVoltageSoftware,1 Player,16,5
3763,Lost Planet 3,X360,2013.0,Shooter,Capcom,0.07,0.04,0.01,0.01,0.12,58,5.8,SparkUnlimited,Up to 10 ,43,142
3764,Alice: Madness Returns,PC,2011.0,Adventure,Electronic Arts,0.0,0.1,0.0,0.02,0.12,75,8.4,SpicyHorse,1 Player,29,665
3765,SSX 3,GBA,2003.0,Sports,Electronic Arts,0.09,0.03,0.0,0.0,0.12,63,7.2,VisualImpact,1-2 ,14,5
3766,DiRT 2,DS,2009.0,Racing,Codemasters,0.06,0.04,0.0,0.01,0.12,73,tbd,FirebrandGames,No info,7,0
3767,The King of Fighters Collection: The Orochi Saga,Wii,2008.0,Fighting,Ignition Entertainment,0.11,0.0,0.0,0.01,0.12,70,7.2,SNKPlaymore,No info,15,5
3768,Atelier Annie: Alchemists of Sera Island,DS,2009.0,Role-Playing,Gust,0.08,0.0,0.03,0.01,0.12,70,6.8,Gust,No Online Multiplayer,11,15
3769,Looney Tunes: Sheep Raider,PS,2001.0,Platform,Infogrames,0.07,0.05,0.0,0.01,0.12,72,8.6,Infogrames,No info,12,49
3770,X2: Wolverine's Revenge,GC,2003.0,Platform,Activision,0.09,0.02,0.0,0.0,0.12,62,6.4,GenePool,1 Player,21,7
3771,NFL QB Club 2001,N64,2000.0,Sports,Acclaim Entertainment,0.11,0.01,0.0,0.0,0.12,57,7.5,HighVoltageSoftware,No info,9,4
3772,Sega Soccer Slam,PS2,2002.0,Sports,Sega,0.06,0.05,0.0,0.02,0.12,66,tbd,BlackBox,1-4 ,9,0
3773,Phantasy Star Universe,X360,2006.0,Role-Playing,Sega,0.09,0.02,0.0,0.01,0.12,64,7.4,SonicTeam,Up to 6 ,34,48
3774,College Hoops 2K6,X360,2006.0,Sports,Take-Two Interactive,0.11,0.0,0.0,0.01,0.12,70,7.1,2KSports,8  Online,17,13
3775,MX vs. ATV Untamed,DS,2007.0,Racing,THQ,0.11,0.0,0.0,0.01,0.12,61,tbd,RainbowStudios,No info,14,0
3776,MTV Sports: Pure Ride,PS,2000.0,Sports,THQ,0.07,0.05,0.0,0.01,0.12,70,tbd,RadicalEntertainment,No info,9,0
3777,Sonic Adventure 2,DC,2001.0,Platform,Sega,0.0,0.0,0.12,0.0,0.12,89,8.5,SonicTeam,No info,18,421
3778,IndyCar Series,PS2,2003.0,Racing,Codemasters,0.06,0.05,0.0,0.02,0.12,69,tbd,Codemasters,1-2 ,20,0
3779,Gladiator: Sword of Vengeance,PS2,2003.0,Action,Acclaim Entertainment,0.06,0.05,0.0,0.02,0.12,65,6.2,AcclaimStudiosManchester,1 Player,19,14
3780,nail'd,PS3,2010.0,Racing,Deep Silver,0.08,0.02,0.0,0.02,0.12,66,6.2,Techland,Up to 12 ,36,14
3781,Rubik's World,DS,2008.0,Puzzle,Game Factory,0.1,0.01,0.0,0.01,0.12,66,tbd,TwoTribes,1-2 ,8,0
3782,Lost Magic,DS,2006.0,Role-Playing,Ubisoft,0.09,0.0,0.02,0.01,0.12,68,7.9,TaitoCorporation,2  Online,44,39
3783,Wallace & Gromit: Curse of the Were-Rabbit,PS2,2005.0,Adventure,Konami Digital Entertainment,0.06,0.05,0.0,0.02,0.12,68,3.4,FrontierDevelopments,1-2 ,32,32
3784,Pinball Hall of Fame: The Williams Collection,X360,2009.0,Misc,Crave Entertainment,0.11,0.0,0.0,0.01,0.12,83,8.3,FarsightStudios,No Online Multiplayer,18,16
3785,Sacred 3,PS3,2014.0,Role-Playing,Deep Silver,0.03,0.05,0.02,0.02,0.12,56,3.4,"DeepSilver,KeenGames",Up to 4 ,13,52
3786,Tecmo Bowl: Kickoff,DS,2008.0,Sports,Tecmo Koei,0.11,0.0,0.0,0.01,0.12,66,7.3,PolygonMagic,1 Player,21,8
3787,Disney's Extreme Skate Adventure,GC,2003.0,Sports,Activision,0.09,0.02,0.0,0.0,0.12,76,7.6,ToysforBob,1-2 ,18,5
3788,NBA 2K2,GC,2002.0,Sports,Sega,0.09,0.02,0.0,0.0,0.12,90,7.3,VisualConcepts,1-4 ,13,4
3789,7 Days to Die,PS4,2016.0,Action,Telltale Games,0.03,0.07,0.0,0.02,0.12,45,5.7,"IronGalaxyStudios,TheFunPimps",Up to 4 ,16,223
3790,Power Gig: Rise of the SixString,X360,2010.0,Misc,Unknown,0.11,0.0,0.0,0.01,0.12,36,2.1,Seven45Studios,No info,20,17
3791,Jeremy McGrath Supercross World,GC,2002.0,Racing,Acclaim Entertainment,0.09,0.02,0.0,0.0,0.12,36,6.0,Acclaim,No info,14,6
3792,Marvel Trading Card Game,DS,2007.0,Misc,Konami Digital Entertainment,0.11,0.0,0.0,0.01,0.12,61,5.7,1stPlayableProductions,1-2 ,17,9
3793,Battles of Prince of Persia,DS,2005.0,Strategy,Ubisoft,0.1,0.01,0.0,0.01,0.12,64,7.7,UbisoftMontreal,1-2 ,16,15
3794,Cruis'n,Wii,2007.0,Racing,Midway Games,0.1,0.01,0.0,0.01,0.12,25,3.7,MidwayStudios-SanDiego,1-2 ,7,20
3795,Legends of Wrestling II,GC,2002.0,Fighting,Acclaim Entertainment,0.09,0.02,0.0,0.0,0.12,59,tbd,Acclaim,1-4 ,14,0
3796,Tropico 5,PC,2014.0,Simulation,Kalypso Media,0.02,0.08,0.0,0.01,0.12,75,7.0,"Haemimont,HaemimontGames",No info,51,395
3797,Rodea the Sky Soldier,WiiU,2015.0,Action,Nippon Ichi Software,0.08,0.02,0.01,0.01,0.12,45,6.4,"Prope,Kadokawa",No info,31,83
3798,Peggle: Dual Shot,DS,2009.0,Puzzle,PopCap Games,0.11,0.0,0.0,0.01,0.12,84,7.8,QEntertainment,1-2 ,17,23
3799,Dementium II,DS,2010.0,Shooter,SouthPeak Games,0.09,0.02,0.0,0.01,0.12,75,8.4,RenegadeKid,No info,25,32
3800,Deception IV: Blood Ties,PS3,2014.0,Action,Tecmo Koei,0.02,0.02,0.06,0.01,0.12,70,8.0,KoeiTecmoGames,No info,19,28
3801,Spider-Man: Edge of Time,3DS,2011.0,Action,Activision,0.08,0.03,0.0,0.01,0.12,50,6.2,Beenox,No Online Multiplayer,7,13
3802,Turok: Evolution,GBA,2002.0,Shooter,Acclaim Entertainment,0.08,0.03,0.0,0.0,0.12,72,8.1,RFXInteractive,1-2 ,8,9
3803,NFL Tour,PS3,2008.0,Sports,Electronic Arts,0.1,0.01,0.0,0.01,0.12,45,tbd,EATiburon,2  Online,24,0
3804,Ridge Racer Unbounded,X360,2012.0,Racing,Namco Bandai Games,0.05,0.05,0.0,0.01,0.12,71,7.6,Bugbear,Up to 8 ,59,57
3805,Lost Horizon,PC,2010.0,Adventure,Deep Silver,0.0,0.1,0.0,0.02,0.12,77,7.5,AnimationArts,No Online Multiplayer,24,38
3806,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,GC,2005.0,Action,Konami Digital Entertainment,0.09,0.02,0.0,0.0,0.12,57,6.6,Konami,1-4 ,10,8
3807,Planet 51,PS3,2009.0,Action,Sega,0.07,0.03,0.0,0.02,0.12,50,tbd,PyroStudios,No Online Multiplayer,11,0
3808,de Blob 2,DS,2011.0,Platform,THQ,0.09,0.02,0.0,0.01,0.12,75,8.3,HalfbrickStudios,No info,11,8
3809,Barnyard,GC,2006.0,Action,THQ,0.09,0.02,0.0,0.0,0.12,66,7.4,BlueTongueEntertainment,1 Player,12,5
3810,Darkspore,PC,2011.0,Role-Playing,Electronic Arts,0.07,0.03,0.0,0.01,0.12,65,6.0,Maxis,4  Online,52,135
3811,Armored Core: Verdict Day,PS3,2013.0,Simulation,From Software,0.0,0.0,0.12,0.0,0.12,66,7.8,FromSoftware,Up to 10 ,18,36
3812,Harvey Birdman: Attorney at Law,PS2,2008.0,Adventure,Capcom,0.06,0.04,0.0,0.01,0.12,63,tbd,HighVoltageSoftware,1 Player,21,0
3813,Dawn of Discovery,DS,2009.0,Simulation,Ubisoft,0.07,0.03,0.0,0.01,0.12,82,7.3,KeenGames,No info,11,8
3814,Fantastic Four: Rise of the Silver Surfer,X360,2007.0,Action,Take-Two Interactive,0.1,0.01,0.0,0.01,0.12,45,5.4,VisualConcepts,No Online Multiplayer,30,16
3815,Die Hard: Vendetta,GC,2002.0,Shooter,NDA Productions,0.09,0.02,0.0,0.0,0.12,54,7.0,BitsStudios,1 Player,23,10
3816,F1 2002,PS2,2002.0,Racing,Electronic Arts,0.05,0.04,0.02,0.01,0.12,81,6.4,VisualSciences,1-4 ,11,10
3817,A Witch's Tale,DS,2009.0,Role-Playing,Nippon Ichi Software,0.08,0.0,0.03,0.01,0.11,50,7.0,"NipponIchiSoftware,HitMaker",No Online Multiplayer,17,8
3818,Stronghold,PC,2001.0,Strategy,Gathering of Developers,0.0,0.09,0.0,0.02,0.11,81,8.8,FireFlyStudios,1-8 ,19,337
3819,Warhammer: Battle March,X360,2008.0,Strategy,Deep Silver,0.09,0.02,0.0,0.01,0.11,55,7.3,BlackHoleGames,4  Online,30,18
3820,Smash Cars,PS2,2003.0,Racing,Metro 3D,0.06,0.04,0.0,0.01,0.11,67,7.5,CreatStudios,1-2 ,15,6
3821,NASCAR 07,PS2,2006.0,Racing,Electronic Arts,0.06,0.04,0.0,0.01,0.11,68,8.4,EATiburon,4  Online,26,17
3822,Pac 'n Roll,DS,2005.0,Platform,Namco Bandai Games,0.09,0.0,0.02,0.01,0.11,72,8.4,Namco,1 Player,35,5
3823,Mechanic Master,DS,2008.0,Puzzle,Midway Games,0.1,0.0,0.0,0.01,0.11,76,tbd,MostWantedEntertainment,No info,9,0
3824,Phantasy Star Collection,GBA,2002.0,Role-Playing,Atari,0.08,0.03,0.0,0.0,0.11,76,8.2,DigitalEclipse,1 Player,20,9
3825,NBA Jam 2002,GBA,2002.0,Sports,Acclaim Entertainment,0.08,0.03,0.0,0.0,0.11,49,tbd,DCStudios,1 Player,11,0
3826,Tony Hawk's Pro Skater 5,XOne,2015.0,Sports,Activision,0.08,0.02,0.0,0.01,0.11,39,2.1,Robomodo,Up to 20 ,18,133
3827,Ultimate Mortal Kombat,DS,2007.0,Fighting,Midway Games,0.09,0.01,0.0,0.01,0.11,73,8.3,OtherOceanInteractive,2  Online,26,32
3828,FIFA Street 2,GC,2006.0,Sports,Electronic Arts,0.09,0.02,0.0,0.0,0.11,63,6.5,EACanada,1-4 ,16,10
3829,DiRT Rally,XOne,2016.0,Racing,Codemasters,0.03,0.08,0.0,0.01,0.11,86,8.0,Codemasters,No info,17,85
3830,Taito Legends,PS2,2005.0,Misc,Empire Interactive,0.06,0.04,0.0,0.01,0.11,68,tbd,EmpireOxford,1-4 ,18,0
3831,Tom Clancy's Rainbow Six: Rogue Spear,GBA,2002.0,Shooter,Ubisoft,0.08,0.03,0.0,0.0,0.11,76,7.2,UbisoftMilan,No info,7,5
3832,Monster Madness: Battle for Suburbia,X360,2007.0,Shooter,SouthPeak Games,0.1,0.0,0.0,0.01,0.11,55,5.2,"ArtificialStudios,ImmersionSoftware&Graphics",16  Online,29,18
3833,NFL Head Coach 09,X360,2008.0,Sports,Electronic Arts,0.11,0.0,0.0,0.01,0.11,67,8.1,EATiburon,2  Online,14,30
3834,Pro Evolution Soccer 2014,PC,2013.0,Action,Konami Digital Entertainment,0.0,0.09,0.0,0.02,0.11,74,4.4,Konami,No info,9,247
3835,"Sakura Wars: So Long, My Love",Wii,2010.0,Role-Playing,Ackkstudios,0.06,0.04,0.0,0.01,0.11,75,7.8,IdeaFactory,No Online Multiplayer,30,30
3836,Cold Winter,PS2,2005.0,Shooter,Vivendi Games,0.06,0.04,0.0,0.01,0.11,73,8.4,SwordfishStudios,8  Online,41,27
3837,The Hardy Boys: Treasure on the Tracks,DS,2009.0,Adventure,Sega,0.11,0.0,0.0,0.01,0.11,65,tbd,HerInteractive,No info,9,0
3838,Ping Pals,DS,2004.0,Misc,THQ,0.1,0.0,0.0,0.01,0.11,28,3.9,WayForward,8  Online,17,27
3839,MySims SkyHeroes,PS3,2010.0,Action,Electronic Arts,0.08,0.02,0.0,0.01,0.11,62,tbd,ElectronicArts,Up to 10 ,16,0
3840,Blood Drive,X360,2010.0,Racing,Activision,0.09,0.01,0.0,0.01,0.11,40,5.8,SidheInteractive,Up to 4 ,21,13
3841,18 Wheeler: American Pro Trucker,GC,2002.0,Racing,Acclaim Entertainment,0.09,0.02,0.0,0.0,0.11,52,6.3,AcclaimStudiosCheltenham,1-2 ,17,9
3842,The King of Fighters XII,X360,2009.0,Fighting,Ignition Entertainment,0.09,0.0,0.01,0.01,0.11,63,4.9,SNKPlaymore,8  Online,57,42
3843,Digimon World DS,DS,2006.0,Role-Playing,Namco Bandai Games,0.1,0.0,0.0,0.01,0.11,71,7.9,Bec,2  Online,8,41
3844,Bodycount,X360,2011.0,Shooter,Codemasters,0.07,0.03,0.0,0.01,0.11,53,4.7,GuildfordStudio,Up to 12 ,61,76
3845,Super Swing Golf Season 2,Wii,2007.0,Sports,Rising Star Games,0.08,0.0,0.03,0.01,0.11,70,tbd,"Tecmo,NtreevSoft",No Online Multiplayer,17,0
3846,GoldenEye: Rogue Agent,DS,2005.0,Shooter,Electronic Arts,0.1,0.0,0.0,0.01,0.11,58,7.4,"EATiburon,n-Space",1-4 ,25,19
3847,JASF: Jane's Advanced Strike Fighters,PS3,2011.0,Simulation,Deep Silver,0.07,0.03,0.0,0.02,0.11,41,4.0,TrickstarGames,Up to 16 ,7,8
3848,Cake Mania,DS,2007.0,Puzzle,Majesco Entertainment,0.09,0.01,0.0,0.01,0.11,55,6.1,DigitalEmbryo,No Online Multiplayer,23,7
3849,Cold Fear,PS2,2005.0,Action,Ubisoft,0.06,0.04,0.0,0.01,0.11,68,8.0,Darkworks,1 Player,39,42
3850,Akiba's Trip: Undead & Undressed,PS4,2014.0,Action,Acquire,0.08,0.0,0.01,0.02,0.11,57,6.8,Acquire,No Online Multiplayer,21,62
3851,Samurai Warriors 4-II,PS4,2015.0,Action,Tecmo Koei,0.03,0.02,0.06,0.01,0.11,73,7.0,OmegaForce,2 ,26,35
3852,Open Season,X360,2006.0,Platform,Ubisoft,0.1,0.0,0.0,0.01,0.11,59,7.3,Ubisoft,No Online Multiplayer,15,9
3853,WireWay,DS,2009.0,Adventure,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11,62,tbd,Konami,No info,9,0
3854,John Daly's ProStroke Golf,PS3,2010.0,Sports,O-Games,0.09,0.02,0.0,0.01,0.11,58,4.0,GustoGames,Up to 4 ,23,9
3855,BloodRayne,GC,2002.0,Shooter,Universal Interactive,0.09,0.02,0.0,0.0,0.11,73,8.2,TerminalReality,1 Player,17,9
3856,Metal Slug 4 & 5,PS2,2005.0,Shooter,SNK Playmore,0.05,0.04,0.0,0.01,0.11,71,7.8,BrezzaSoft,1-2 ,20,15
3857,Pac-Man and the Ghostly Adventures 2,X360,2014.0,Adventure,Namco Bandai Games,0.05,0.05,0.0,0.01,0.11,60,6.5,ViciousCycle,No info,7,10
3858,Home Run King,GC,2002.0,Sports,Sega,0.09,0.02,0.0,0.0,0.11,66,7.5,WowEntertainment,1-2 ,18,4
3859,Where the Wild Things Are,X360,2009.0,Platform,Warner Bros. Interactive Entertainment,0.1,0.0,0.0,0.01,0.11,51,5.4,GriptoniteGames,No info,10,5
3860,Lost in Blue,DS,2005.0,Adventure,Konami Digital Entertainment,0.07,0.02,0.02,0.01,0.11,69,7.6,KonamiComputerEntertainmentHawaii,No Online Multiplayer,33,22
3861,MLB Power Pros,PS2,2007.0,Sports,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11,80,8.8,Konami,1-2 ,10,11
3862,AirForce Delta Strike,PS2,2004.0,Simulation,Konami Digital Entertainment,0.05,0.04,0.0,0.01,0.11,66,7.0,KCEStudios,1 Player,22,6
3863,Capcom vs. SNK 2 EO,GC,2002.0,Fighting,Capcom,0.09,0.02,0.0,0.0,0.11,68,8.6,Capcom,1-2 ,20,27
3864,Spyborgs,Wii,2009.0,Action,Capcom,0.1,0.01,0.0,0.01,0.11,66,6.9,BionicGames,1-2 ,30,7
3865,Contra Advance: The Alien Wars EX,GBA,2002.0,Shooter,Konami Digital Entertainment,0.08,0.03,0.0,0.0,0.11,70,7.7,Konami,1-2 ,16,6
3866,Army Men: RTS,PS2,2002.0,Strategy,3DO,0.05,0.04,0.0,0.01,0.11,68,7.2,PandemicStudios,1 Player,14,5
3867,Space Chimps,X360,2008.0,Platform,Brash Entertainment,0.1,0.0,0.0,0.01,0.11,57,5.3,RedTribe,1-2 ,7,12
3868,The Spiderwick Chronicles,X360,2008.0,Action,Vivendi Games,0.09,0.01,0.0,0.01,0.11,59,tbd,StormfrontStudios,No Online Multiplayer,40,0
3869,Project CARS,PC,2015.0,Racing,Slightly Mad Studios,0.0,0.1,0.0,0.01,0.11,83,7.1,SlightlyMadStudios,No info,48,473
3870,Mortal Kombat: Deception,GC,2005.0,Fighting,Midway Games,0.09,0.02,0.0,0.0,0.11,77,8.4,Midway,1-2 ,14,24
3871,Machinarium,PC,2009.0,Adventure,Daedalic,0.0,0.09,0.0,0.02,0.11,85,8.7,AmanitaDesign,No Online Multiplayer,47,649
3872,DualPenSports,3DS,2011.0,Sports,Namco Bandai Games,0.05,0.05,0.0,0.01,0.11,58,3.5,indieszero,No info,11,4
3873,Odama,GC,2006.0,Misc,Nintendo,0.07,0.02,0.02,0.0,0.11,62,8.0,Vivarium,1 Player,42,18
3874,FlatOut: Ultimate Carnage,X360,2007.0,Racing,Empire Interactive,0.07,0.03,0.0,0.01,0.11,80,8.6,Bugbear,8  Online,44,72
3875,Naval Ops: Warship Gunner,PS2,2003.0,Simulation,Tecmo Koei,0.05,0.04,0.0,0.01,0.11,67,8.3,MicroCabin,1 Player,17,21
3876,Trauma Center: Under the Knife 2,DS,2008.0,Simulation,Atlus,0.1,0.0,0.0,0.01,0.11,79,8.4,Vanguard,1 Player,29,13
3877,The King of Fighters 2000/2001,PS2,2003.0,Fighting,Ignition Entertainment,0.05,0.04,0.0,0.01,0.11,71,8.7,SNKPlaymore,1-2 ,31,20
3878,Pac-Man and the Ghostly Adventures 2,PS3,2014.0,Adventure,Namco Bandai Games,0.05,0.04,0.0,0.02,0.11,59,6.3,ViciousCycle,No info,11,4
3879,Night at the Museum: Battle of the Smithsonian,X360,2009.0,Action,Majesco Entertainment,0.07,0.03,0.0,0.01,0.11,50,7.1,"MajescoGames,Majesco",No info,15,8
3880,Ninja Assault,PS2,2002.0,Shooter,Namco Bandai Games,0.05,0.04,0.0,0.01,0.11,60,6.0,Namco,1-2 ,17,7
3881,Gabrielle's Ghostly Groove 3D,3DS,2011.0,Adventure,Funbox Media,0.08,0.02,0.0,0.01,0.11,62,7.4,SantaEntertainment,No info,9,9
3882,Michael Phelps: Push the Limit,X360,2011.0,Sports,505 Games,0.09,0.01,0.0,0.01,0.11,48,4.1,BlitzGames,Up to 4 ,10,7
3883,Touch Detective 2 1/2,DS,2007.0,Adventure,505 Games,0.09,0.0,0.01,0.01,0.11,67,tbd,BeeWorks,No Online Multiplayer,13,0
3884,Alias,PS2,2004.0,Action,Acclaim Entertainment,0.05,0.04,0.0,0.01,0.11,64,7.7,AcclaimStudiosCheltenham,1 Player,31,10
3885,Planet 51,X360,2009.0,Action,Sega,0.07,0.03,0.0,0.01,0.11,53,tbd,PyroStudios,No Online Multiplayer,13,0
3886,Call of Juarez: The Cartel,PC,2011.0,Shooter,Ubisoft,0.05,0.05,0.0,0.01,0.11,51,3.4,Ubisoft,No info,12,155
3887,Tornado Outbreak,Wii,2009.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11,71,8.2,LooseCannonStudios,No info,7,5
3888,Pimp My Ride,X360,2006.0,Racing,Activision,0.1,0.01,0.0,0.01,0.11,38,3.8,Eutechnyx,No Online Multiplayer,14,29
3889,Astro Boy: The Video Game,Wii,2009.0,Action,D3Publisher,0.1,0.0,0.0,0.01,0.11,48,3.4,HighVoltageSoftware,No Online Multiplayer,17,5
3890,Terraria,PSV,2013.0,Action,Screenlife,0.0,0.01,0.09,0.0,0.11,85,8.0,EngineSoftware,Up to 8 ,17,114
3891,Bust-A-Move DS,DS,2005.0,Puzzle,505 Games,0.08,0.02,0.0,0.01,0.11,75,7.3,HappyHappening,No Online Multiplayer,14,7
3892,Death Jr.: Root of Evil,Wii,2008.0,Platform,Eidos Interactive,0.1,0.0,0.0,0.01,0.11,71,8.2,BackboneEntertainment,1-2 ,14,15
3893,Sonic Generations,PC,2011.0,Platform,Sega,0.02,0.07,0.0,0.02,0.11,77,8.3,"Sega,SonicTeam",No Online Multiplayer,11,440
3894,Mushroom Men: Rise of the Fungi,DS,2008.0,Action,SouthPeak Games,0.1,0.0,0.0,0.01,0.11,45,6.1,RedFlyStudio,2  Online,16,8
3895,The Scorpion King: Rise of the Akkadian,GC,2002.0,Action,Universal Interactive,0.08,0.02,0.0,0.0,0.11,49,5.6,PointofView,1 Player,7,5
3896,Constantine,PS2,2005.0,Action,SCi,0.05,0.04,0.0,0.01,0.11,58,7.7,BitsStudios,1 Player,29,28
3897,Where the Wild Things Are,PS3,2009.0,Platform,Warner Bros. Interactive Entertainment,0.09,0.01,0.0,0.01,0.11,53,4.8,GriptoniteGames,No info,8,4
3898,Dynasty Tactics 2,PS2,2003.0,Strategy,Tecmo Koei,0.05,0.04,0.0,0.01,0.11,78,8.1,Koei,1 Player,18,15
3899,Defender,GC,2002.0,Misc,Midway Games,0.08,0.02,0.0,0.0,0.11,66,7.2,InevitableEntertainment,1-2 ,14,5
3900,The Polar Express,GC,2004.0,Adventure,THQ,0.08,0.02,0.0,0.0,0.11,40,4.7,BlueTongueEntertainment,1 Player,7,9
3901,Lady Sia,GBA,2001.0,Platform,TDK Mediactive,0.08,0.03,0.0,0.0,0.11,73,7.0,RFXInteractive,1 Player,8,4
3902,The Lord of the Rings: Conquest,DS,2009.0,Action,Electronic Arts,0.09,0.01,0.0,0.01,0.11,61,7.0,ArtificialMindandMovement,No info,9,7
3903,Robotech: Invasion,PS2,2004.0,Shooter,Global Star,0.05,0.04,0.0,0.01,0.11,57,7.3,ViciousCycle,8  Online,33,4
3904,Rogue Warrior,X360,2009.0,Shooter,Bethesda Softworks,0.09,0.01,0.0,0.01,0.11,28,3.0,Rebellion,Up to 8 ,33,72
3905,Hellboy: The Science of Evil,X360,2008.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11,44,5.7,KromeStudios,2  Online,31,9
3906,X-Men: Destiny,Wii,2011.0,Action,Activision,0.08,0.02,0.0,0.01,0.11,36,4.1,SiliconKnights,No Online Multiplayer,10,14
3907,Tetris Evolution,X360,2007.0,Puzzle,THQ,0.08,0.02,0.0,0.01,0.11,52,tbd,MassMedia,Up to 16 ,21,0
3908,Hysteria Hospital: Emergency Ward,DS,2009.0,Action,Oxygen Interactive,0.1,0.0,0.0,0.01,0.11,45,tbd,Gameinvest,No info,12,0
3909,Blades of Time,X360,2012.0,Action,Konami Digital Entertainment,0.07,0.03,0.0,0.01,0.11,52,6.6,GaijinEntertainment,2 ,23,34
3910,Scribblenauts Unmasked: A DC Comics Adventure,WiiU,2013.0,Puzzle,Warner Bros. Interactive Entertainment,0.1,0.0,0.0,0.01,0.11,71,6.3,5THCell,1-4 ,17,40
3911,Dynasty Warriors Advance,GBA,2005.0,Action,Nintendo,0.08,0.03,0.0,0.0,0.11,56,8.5,Koei,1 Player,22,4
3912,Viewtiful Joe: Double Trouble!,DS,2005.0,Action,Capcom,0.08,0.0,0.01,0.01,0.11,73,7.5,CloverStudio,1 Player,28,16
3913,Tom Clancy's Splinter Cell: Conviction,PC,2010.0,Action,Ubisoft,0.0,0.08,0.0,0.02,0.11,83,5.5,UbisoftMontreal,No info,20,767
3914,Mega Man Zero 4,GBA,2005.0,Platform,Capcom,0.08,0.03,0.0,0.0,0.11,77,8.9,Inti,1-2 ,17,85
3915,Tiger Woods PGA Tour 06,GC,2005.0,Sports,Electronic Arts,0.08,0.02,0.0,0.0,0.11,82,5.8,EASports,1-4 ,19,5
3916,BlazBlue: Continuum Shift II,3DS,2011.0,Fighting,PQube,0.05,0.01,0.04,0.01,0.11,64,6.4,ArcSystemWorks,No info,14,22
3917,Reign of Fire,GC,2002.0,Shooter,BAM! Entertainment,0.08,0.02,0.0,0.0,0.11,54,8.2,KujuEntertainment,No info,9,5
3918,Tom Clancy's HAWX 2,Wii,2010.0,Action,Ubisoft,0.07,0.03,0.0,0.01,0.11,47,8.5,Ubisoft,No info,11,4
3919,Total Immersion Racing,PS2,2002.0,Racing,Empire Interactive,0.05,0.04,0.0,0.01,0.11,59,tbd,RazorworksStudios,1-2 ,7,0
3920,Karaoke Revolution,PS3,2009.0,Misc,Konami Digital Entertainment,0.07,0.03,0.0,0.01,0.11,66,tbd,BlitzGamesStudios,1-16 ,8,0
3921,The First Templar,X360,2011.0,Action,Kalypso Media,0.06,0.04,0.0,0.01,0.11,52,6.2,"Haemimont,HaemimontGames",1 Player,21,28
3922,X-Men: The Official Game,DS,2006.0,Action,Activision,0.1,0.0,0.0,0.01,0.11,50,7.8,AmazeEntertainment,1 Player,17,6
3923,Child of Light,PSV,2014.0,Role-Playing,Ubisoft,0.0,0.07,0.02,0.02,0.11,83,7.9,UbisoftMontreal,2 ,15,125
3924,SimCity 2000,GBA,2003.0,Simulation,Zoo Digital Publishing,0.08,0.03,0.0,0.0,0.11,62,7.8,Full-Fat,1 Player,9,13
3925,Gravity Games Bike: Street Vert Dirt,PS2,2002.0,Sports,Midway Games,0.05,0.04,0.0,0.01,0.1,24,3.4,Midway,1-2 ,12,27
3926,Contact,DS,2006.0,Role-Playing,Rising Star Games,0.07,0.0,0.03,0.01,0.1,73,8.2,GrasshopperManufacture,8  Online,36,39
3927,Cloudy With a Chance of Meatballs,PS3,2009.0,Platform,Ubisoft,0.09,0.01,0.0,0.01,0.1,66,5.7,UbisoftShanghai,No info,9,6
3928,Family Party: 30 Great Games,Wii,2008.0,Misc,D3Publisher,0.09,0.01,0.0,0.01,0.1,42,2.4,Tamsoft,1-4 ,10,11
3929,Top Spin,PS2,2005.0,Sports,Take-Two Interactive,0.05,0.04,0.0,0.01,0.1,67,7.8,PamDevelopment,2  Online,28,12
3930,F1 Career Challenge,PS2,2003.0,Racing,Electronic Arts,0.05,0.04,0.0,0.01,0.1,70,7.7,ElectronicArts,1-4 ,15,15
3931,Agatha Christie: The ABC Murders,DS,2009.0,Adventure,JoWood Productions,0.08,0.01,0.0,0.01,0.1,53,6.2,Dreamcatcher,No info,11,6
3932,Banjo-Pilot,GBA,2005.0,Racing,THQ,0.07,0.03,0.0,0.0,0.1,68,6.2,RareLtd.,1-4 ,22,13
3933,Frogger: Ancient Shadow,PS2,2005.0,Platform,Konami Digital Entertainment,0.05,0.04,0.0,0.01,0.1,54,4.5,HudsonSoft,1-4 ,17,6
3934,Exit DS,DS,2008.0,Puzzle,Square Enix,0.09,0.0,0.01,0.01,0.1,64,6.7,Moss,1 Player,25,6
3935,Universe at War: Earth Assault,X360,2008.0,Action,Sega,0.09,0.01,0.0,0.01,0.1,66,8.8,Petroglyph,Up to 4 ,44,55
3936,Metal Arms: Glitch in the System,GC,2003.0,Shooter,Vivendi Games,0.08,0.02,0.0,0.0,0.1,83,8.6,Swingin'Ape,1-4 ,30,28
